Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,23/01/2006,3250,Other,1050,1147,1130,
Baikunthpur,17/01/2006,18,Other,1025,1060,1050,
Berasia,02/01/2006,128,Other,1050,1112,1109,
,03/01/2006,140,Other,1093,1128,1115,
,04/01/2006,163,Other,1041,1138,1115,
,05/01/2006,148,Other,1080,1127,1115,
,06/01/2006,133,Other,1060,1225,1115,
,07/01/2006,113,Other,1112,1145,1126,
,09/01/2006,126,Other,1100,1144,1120,
,10/01/2006,140,Other,1025,1147,1133,
,12/01/2006,122,Other,1050,1151,1128,
,13/01/2006,79,Other,1080,1139,1120,
,16/01/2006,99,Other,1090,1133,1127,
,17/01/2006,150,Other,1100,1130,1123,
,18/01/2006,99,Other,1090,1133,1127,
,19/01/2006,99,Other,1080,1125,1115,
,20/01/2006,43,Other,1029,1121,1103,
,21/01/2006,67,Other,1078,1130,1100,
,23/01/2006,106,Other,1050,1135,1115,
,24/01/2006,122,Other,1083,1135,1121,
,25/01/2006,124,Other,1080,1123,1114,
,27/01/2006,95,Other,1095,1125,1120,
,28/01/2006,95,Other,1090,1136,1124,
,30/01/2006,94,Other,1100,1135,1122,
,31/01/2006,139,Other,1120,1135,1125,
Betul,03/01/2006,386.8,Yellow,1052,1119,1109,
,10/01/2006,482.8,Yellow,1012,1151,1140,
,12/01/2006,522,Yellow,1041,1149,1130,
,16/01/2006,480.2,Yellow,1050,1140,1125,
,18/01/2006,313.5,Yellow,1078,1145,1135,
,19/01/2006,230,Yellow,1050,1130,1115,
,20/01/2006,315.9,Yellow,925,1133,1123,
,25/01/2006,241.7,Yellow,1032,1135,1090,
,27/01/2006,243.8,Black,1051,1126,1115,
,28/01/2006,268.8,Yellow,1000,1135,1075,
,30/01/2006,269.4,Black,975,1138,1110,
,31/01/2006,254.2,Yellow,900,1140,1125,
Biaora,01/01/2006,352,Yellow,1120,1128,1124,
,03/01/2006,380,Yellow,1115,1128,1120,
,04/01/2006,350, ,NR,NR,NR,
,05/01/2006,422.5,Yellow,1129,1138,1135,
,06/01/2006,400,Yellow,1130,1145,1135,
,07/01/2006,202.5,Yellow,1140,1153,1145,
,08/01/2006,272.5,Yellow,1154,1171,1165,
,10/01/2006,270,Yellow,1134,1156,1145,
,11/01/2006,170,Yellow,1154,1160,1157,
,12/01/2006,200,Yellow,1140,1160,1155,
,13/01/2006,153.8,Yellow,1105,1158,1140,
,15/01/2006,121.7,Yellow,1110,1150,1145,
,17/01/2006,148.3,Yellow,1100,1155,1135,
,18/01/2006,196.7,Yellow,1105,1142,1130,
