PRICE_RANGE
"[4446.12646484375, 3990.023193359375, 4068.916259765625, 4357.3759765625, 4186.3857421875, 4334.6201171875, 3972.12451171875, 3984.079833984375, 3899.765380859375, 4465.8505859375, 3954.6865234375, 4208.06689453125, 4463.892578125, 3939.34423828125, 4026.614013671875, 4213.009765625, 4223.0849609375, 4257.72314453125, 4274.7080078125, 4422.79150390625]"
"[4427.7705078125, 4000.37890625, 4004.5146484375, 4458.8349609375, 3735.05419921875, 4295.0400390625, 4107.2880859375, 4012.545654296875, 3868.8134765625, 4393.5029296875, 4090.270263671875, 4092.93017578125, 4433.07275390625, 4504.41064453125, 4044.32470703125, 4203.5830078125, 4228.9345703125, 4269.94970703125, 4308.01318359375]"
"[4322.453125, 3924.6201171875, 4336.19384765625, 4333.92333984375, 3797.754638671875, 4252.94091796875, 4031.694580078125, 4023.49853515625, 3836.381103515625, 4422.76025390625, 4082.957763671875, 4241.5625, 4060.862548828125, 4497.23193359375, 4003.97021484375, 4153.2451171875, 4216.6513671875, 4282.392578125]"
"[4352.013671875, 4050.302978515625, 4133.9248046875, 4366.681640625, 3603.69921875, 4359.06982421875, 4030.866455078125, 3950.571533203125, 3883.171142578125, 4486.73583984375, 3999.292236328125, 4146.5400390625, 4084.6005859375, 4509.00146484375, 3989.286865234375, 4150.67822265625, 4277.63916015625]"
"[4178.9638671875, 4021.913330078125, 4152.29541015625, 4346.193359375, 3784.031982421875, 4306.11669921875, 4101.85986328125, 3995.542724609375, 3805.805908203125, 4489.73095703125, 4242.0830078125, 4241.5, 4009.872802734375, 4525.97412109375, 3991.70654296875, 4179.5341796875]"
"[4262.62158203125, 4045.7490234375, 4057.799072265625, 4509.7109375, 3807.772216796875, 4207.2080078125, 4067.687744140625, 3893.46826171875, 3853.904541015625, 4333.46044921875, 4260.40673828125, 4203.478515625, 4007.491943359375, 4509.96533203125, 4027.888427734375]"
"[3877.5927734375, 4176.96142578125, 4032.7763671875, 4301.58154296875, 3709.662841796875, 4217.74072265625, 4088.5029296875, 3964.159912109375, 4397.05126953125, 4265.80224609375, 4253.82275390625, 4182.9990234375, 4049.546875, 4537.701171875]"
"[4580.93359375, 4082.267578125, 4194.4228515625, 4291.619140625, 3755.09228515625, 4119.4404296875, 3985.733154296875, 4135.107421875, 4390.16796875, 4264.42333984375, 4317.21142578125, 4153.8779296875, 4075.2333984375]"
"[3954.2333984375, 4082.980224609375, 4145.09228515625, 4344.3857421875, 3643.173095703125, 4280.9873046875, 3877.301513671875, 4167.9140625, 4344.546875, 4291.0322265625, 4228.99072265625, 4205.56005859375]"
"[4203.01611328125, 4087.884765625, 4147.416015625, 4391.71533203125, 3681.23486328125, 4527.22021484375, 3990.288818359375, 4151.494140625, 4385.7001953125, 4325.4443359375, 4306.81787109375]"
"[4268.4306640625, 4074.58544921875, 4028.071044921875, 4288.49609375, 4031.853271484375, 4441.32470703125, 3976.858642578125, 4197.4580078125, 4375.46337890625, 4320.05078125]"
"[4000.19873046875, 4086.193359375, 4056.975830078125, 4343.423828125, 4063.67529296875, 4447.20751953125, 3876.97607421875, 4147.22021484375, 4400.87744140625]"
"[4481.70166015625, 4030.13525390625, 4161.38134765625, 4365.87744140625, 4023.16650390625, 4491.78955078125, 3847.444091796875, 4201.1572265625]"
"[4159.125, 4193.50439453125, 4121.544921875, 4342.58837890625, 4053.4306640625, 4476.744140625, 3959.13525390625]"
"[4100.76806640625, 4207.3037109375, 4113.3818359375, 4214.32861328125, 4027.602294921875, 4466.87890625]"
"[4398.06298828125, 4179.70703125, 4069.6396484375, 4211.99365234375, 4084.505615234375]"
"[4202.93310546875, 4170.64404296875, 4144.96240234375, 4277.5068359375]"
"[4278.99951171875, 4173.279296875, 4089.456298828125]"
"[4028.6435546875, 4192.23974609375]"
[4185.45947265625]
