PRICE_RANGE
"[3961.51318359375, 3978.1376953125, 3850.935791015625, 4147.61962890625, 3882.875732421875, 4239.09912109375, 4103.68310546875, 4709.5556640625, 4035.869873046875, 3903.16748046875, 4469.8486328125, 4350.73291015625, 4073.841552734375, 4441.291015625, 4005.9619140625]"
"[4051.217041015625, 3996.95068359375, 3929.775634765625, 4094.4775390625, 3919.992431640625, 4304.66845703125, 4145.01953125, 4643.0478515625, 4337.7470703125, 4170.45703125, 4469.35888671875, 4321.259765625, 4223.3681640625, 4498.7236328125]"
"[4532.0224609375, 3962.22802734375, 3901.3310546875, 4150.66943359375, 3898.314453125, 4322.1669921875, 4115.1591796875, 4219.52880859375, 4277.26953125, 4037.349365234375, 4329.08740234375, 4447.58154296875, 4409.244140625]"
"[4245.47802734375, 3980.98779296875, 3944.48974609375, 4103.81982421875, 3956.49658203125, 4189.658203125, 4003.392333984375, 4357.12158203125, 4253.001953125, 3932.77880859375, 4309.275390625, 4527.54638671875]"
"[4357.26025390625, 3895.7744140625, 3955.644287109375, 4153.23046875, 3895.385009765625, 4340.03955078125, 4078.99609375, 4387.33154296875, 4195.33837890625, 4143.423828125, 3838.765380859375]"
"[3958.72314453125, 3934.165771484375, 4083.938720703125, 4131.802734375, 4246.07763671875, 4179.0673828125, 4149.474609375, 4354.56787109375, 4069.64208984375, 3806.688232421875]"
"[3832.595458984375, 3892.7626953125, 4019.410888671875, 4280.82470703125, 4320.56201171875, 4252.609375, 4090.0224609375, 4476.98291015625, 4030.3427734375]"
"[3925.61279296875, 3907.358154296875, 4371.74365234375, 4132.5634765625, 4303.73779296875, 4284.626953125, 4048.219482421875, 4503.6591796875]"
"[4375.0419921875, 4076.557373046875, 4289.54150390625, 4082.817138671875, 4181.0087890625, 4089.77392578125, 3846.279296875]"
"[3845.462158203125, 4256.69091796875, 4262.41259765625, 4193.47216796875, 4066.6455078125, 3987.73388671875]"
"[3925.198486328125, 4135.27099609375, 4367.88671875, 4173.94580078125, 3718.33203125]"
"[3911.082763671875, 3932.42626953125, 4253.00341796875, 4363.42041015625]"
"[4322.14794921875, 3993.540283203125, 4446.91748046875]"
"[4309.80419921875, 3757.959716796875]"
[3819.398681640625]
